Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
69598.0,1025.298,396.6914,225.2416,70469.0,297.6826,0.8232,0.9876,0.663,0.832,1.7612,0.7504,CERCEVELIK
63314.0,937.288,345.6927,234.4716,63784.0,283.9259,0.7348,0.9926,0.7439,0.9057,1.4743,0.8213,CERCEVELIK
74748.0,1082.879,447.8655,213.2582,75383.0,308.4998,0.8794,0.9916,0.7604,0.801,2.1001,0.6888,URGUP_SIVRISI
79521.0,1210.346,522.0811,194.832,80639.0,318.1969,0.9278,0.9861,0.7428,0.6821,2.6796,0.6095,URGUP_SIVRISI
74176.0,1120.722,465.7347,203.5401,75100.0,307.3171,0.8994,0.9877,0.6012,0.7421,2.2882,0.6599,URGUP_SIVRISI
60501.0,962.052,384.2331,202.5523,61120.0,277.5469,0.8498,0.9899,0.6585,0.8214,1.897,0.7223,URGUP_SIVRISI
63474.0,958.93,366.547,221.1802,64122.0,284.2844,0.7974,0.9899,0.7014,0.8674,1.6572,0.7756,CERCEVELIK
61121.0,979.037,402.5578,194.2627,61611.0,278.9654,0.8759,0.992,0.6798,0.8013,2.0722,0.693,URGUP_SIVRISI
74071.0,1104.513,457.3227,206.9386,74769.0,307.0995,0.8918,0.9907,0.7382,0.763,2.2099,0.6715,URGUP_SIVRISI
59260.0,1007.878,413.3942,185.844,60066.0,274.6856,0.8933,0.9866,0.7395,0.7331,2.2244,0.6645,CERCEVELIK
101656.0,1237.338,488.7574,265.6798,102295.0,359.7672,0.8394,0.9938,0.7195,0.8344,1.8396,0.7361,URGUP_SIVRISI
80722.0,1103.905,426.8265,241.4469,81479.0,320.5908,0.8246,0.9907,0.6708,0.8324,1.7678,0.7511,CERCEVELIK
98628.0,1204.172,460.7255,273.9251,99602.0,354.3686,0.8041,0.9902,0.7212,0.8547,1.6819,0.7692,CERCEVELIK
91162.0,1195.957,479.1129,242.9588,92074.0,340.692,0.8619,0.9901,0.6405,0.8009,1.972,0.7111,CERCEVELIK
79594.0,1089.052,434.7952,233.6859,80138.0,318.3429,0.8433,0.9932,0.7424,0.8433,1.8606,0.7322,CERCEVELIK
70804.0,1077.834,425.0707,212.9119,71696.0,300.2506,0.8655,0.9876,0.7286,0.7659,1.9965,0.7064,CERCEVELIK
91078.0,1162.163,452.3599,257.2313,92339.0,340.535,0.8226,0.9863,0.7281,0.8474,1.7586,0.7528,CERCEVELIK
73090.0,1036.147,410.5248,227.6571,73637.0,305.0591,0.8321,0.9926,0.749,0.8555,1.8033,0.7431,URGUP_SIVRISI
79951.0,1214.305,520.657,196.2335,80756.0,319.0561,0.9263,0.99,0.5136,0.6814,2.6533,0.6128,URGUP_SIVRISI
62105.0,986.37,390.4307,203.1583,62792.0,281.202,0.854,0.9891,0.6624,0.8022,1.9218,0.7202,CERCEVELIK
95608.0,1217.112,475.3285,257.7036,96740.0,348.901,0.8403,0.9883,0.696,0.811,1.8445,0.734,CERCEVELIK
71163.0,1059.185,411.07,222.0286,72091.0,301.0109,0.8416,0.9871,0.6767,0.7971,1.8514,0.7323,CERCEVELIK
71534.0,1104.465,457.3907,200.0947,72265.0,301.7945,0.8992,0.9899,0.5777,0.7369,2.2859,0.6598,URGUP_SIVRISI
79880.0,1185.406,510.0415,200.5869,80832.0,318.9144,0.9194,0.9882,0.5671,0.7144,2.5427,0.6253,URGUP_SIVRISI
75492.0,1119.805,468.6488,205.5371,76193.0,310.0313,0.8987,0.9908,0.6286,0.7565,2.2801,0.6615,URGUP_SIVRISI
74431.0,1025.762,372.9897,255.5686,75343.0,307.8449,0.7284,0.9879,0.7245,0.8889,1.4595,0.8253,CERCEVELIK
70905.0,996.609,384.2029,235.728,71369.0,300.4647,0.7897,0.9935,0.7182,0.8971,1.6299,0.782,CERCEVELIK
76925.0,1174.328,504.4162,194.8795,77756.0,312.96,0.9224,0.9893,0.7498,0.701,2.5884,0.6204,URGUP_SIVRISI
68482.0,1054.316,443.5812,196.8576,69085.0,295.2863,0.8961,0.9913,0.6133,0.7742,2.2533,0.6657,URGUP_SIVRISI
76833.0,1100.08,444.2218,220.6852,77566.0,312.7728,0.8679,0.9905,0.6115,0.7978,2.0129,0.7041,CERCEVELIK
87631.0,1237.636,531.1878,210.8808,88328.0,334.0288,0.9178,0.9921,0.569,0.7189,2.5189,0.6288,URGUP_SIVRISI
61215.0,951.511,369.4055,212.7202,61936.0,279.1798,0.8176,0.9884,0.6779,0.8497,1.7366,0.7558,CERCEVELIK
79775.0,1151.148,480.0127,211.9024,80434.0,318.7047,0.8973,0.9918,0.7564,0.7565,2.2653,0.664,URGUP_SIVRISI
90610.0,1206.725,478.2473,242.492,91747.0,339.659,0.8619,0.9876,0.7396,0.7819,1.9722,0.7102,URGUP_SIVRISI
88390.0,1237.595,527.5077,214.0603,89081.0,335.4723,0.914,0.9922,0.625,0.7252,2.4643,0.636,URGUP_SIVRISI
79213.0,1061.67,399.8224,253.2587,79814.0,317.5801,0.7738,0.9925,0.7367,0.8831,1.5787,0.7943,CERCEVELIK
69113.0,1058.504,422.238,213.0726,70458.0,296.6436,0.8633,0.9809,0.6537,0.7751,1.9817,0.7026,CERCEVELIK
88884.0,1139.607,433.4547,262.6681,90035.0,336.4084,0.7955,0.9872,0.7135,0.86,1.6502,0.7761,CERCEVELIK
69655.0,1082.498,455.8138,195.0643,70513.0,297.8045,0.9038,0.9878,0.7149,0.747,2.3367,0.6533,URGUP_SIVRISI
73092.0,1126.401,484.0746,193.1337,73834.0,305.0633,0.917,0.99,0.7691,0.7239,2.5064,0.6302,URGUP_SIVRISI
78586.0,1109.506,452.0596,221.9563,79194.0,316.3207,0.8712,0.9923,0.7059,0.8022,2.0367,0.6997,CERCEVELIK
83068.0,1212.686,524.5961,202.6843,83803.0,325.216,0.9223,0.9912,0.7585,0.7098,2.5882,0.6199,URGUP_SIVRISI
100038.0,1292.66,534.7156,239.304,101116.0,356.8926,0.8943,0.9893,0.7503,0.7523,2.2345,0.6674,URGUP_SIVRISI
79102.0,1120.31,430.87,234.4646,79999.0,317.3575,0.839,0.9888,0.6653,0.792,1.8377,0.7366,CERCEVELIK
87599.0,1148.241,448.2531,249.5575,88453.0,333.9678,0.8307,0.9903,0.7433,0.8349,1.7962,0.745,CERCEVELIK
68106.0,1033.963,404.6255,214.8054,68937.0,294.4745,0.8475,0.9879,0.7065,0.8005,1.8837,0.7278,CERCEVELIK
76432.0,1054.615,408.702,239.0793,77067.0,311.9555,0.8111,0.9918,0.6947,0.8636,1.7095,0.7633,CERCEVELIK
88643.0,1185.732,482.9578,234.8103,89304.0,335.952,0.8739,0.9926,0.6905,0.7923,2.0568,0.6956,URGUP_SIVRISI
98748.0,1334.828,567.0899,223.1156,99592.0,354.5841,0.9194,0.9915,0.5283,0.6964,2.5417,0.6253,URGUP_SIVRISI
82132.0,1146.16,460.8095,228.7262,83126.0,323.3786,0.8681,0.988,0.6391,0.7857,2.0147,0.7018,CERCEVELIK
52657.0,928.434,390.5665,171.9892,53093.0,258.9304,0.8978,0.9918,0.5732,0.7677,2.2709,0.663,URGUP_SIVRISI
77802.0,1087.467,435.5175,228.234,78490.0,314.7389,0.8517,0.9912,0.6352,0.8267,1.9082,0.7227,URGUP_SIVRISI
76479.0,1145.927,487.5779,199.975,77181.0,312.0514,0.912,0.9909,0.5476,0.7319,2.4382,0.64,URGUP_SIVRISI
85592.0,1149.044,460.0186,237.8423,86307.0,330.1199,0.856,0.9917,0.7231,0.8146,1.9341,0.7176,CERCEVELIK
79177.0,1094.158,432.9876,233.1767,79966.0,317.5079,0.8426,0.9901,0.6601,0.8311,1.8569,0.7333,CERCEVELIK
95090.0,1275.547,541.6973,224.2368,95993.0,347.9545,0.9103,0.9906,0.7743,0.7344,2.4157,0.6423,URGUP_SIVRISI
76848.0,1042.813,393.8825,248.8834,77474.0,312.8033,0.7751,0.9919,0.7518,0.888,1.5826,0.7942,CERCEVELIK
61567.0,1092.549,383.964,207.747,64254.0,279.9813,0.841,0.9582,0.7029,0.6482,1.8482,0.7292,CERCEVELIK
65719.0,987.52,391.9736,214.2964,66350.0,289.2681,0.8373,0.9905,0.7308,0.8469,1.8291,0.738,CERCEVELIK
92335.0,1267.897,539.7985,218.4157,93195.0,342.8769,0.9145,0.9908,0.5455,0.7218,2.4714,0.6352,URGUP_SIVRISI
71014.0,1019.286,396.7388,229.0002,71649.0,300.6956,0.8166,0.9911,0.6748,0.8589,1.7325,0.7579,CERCEVELIK
97419.0,1244.635,516.1685,241.2108,98103.0,352.1899,0.8841,0.993,0.7435,0.7903,2.1399,0.6823,URGUP_SIVRISI
94166.0,1309.611,568.2989,212.7976,95410.0,346.2598,0.9272,0.987,0.764,0.69,2.6706,0.6093,URGUP_SIVRISI
89659.0,1275.836,548.4048,211.2496,91175.0,337.8718,0.9228,0.9834,0.7258,0.6922,2.596,0.6161,URGUP_SIVRISI
95816.0,1274.018,531.3221,230.4068,97014.0,349.2803,0.9011,0.9877,0.7296,0.7418,2.306,0.6574,URGUP_SIVRISI
93246.0,1164.449,445.3776,267.2868,94039.0,344.5642,0.7999,0.9916,0.7635,0.8642,1.6663,0.7736,CERCEVELIK
69296.0,1032.322,415.7028,213.0216,69882.0,297.036,0.8587,0.9916,0.6516,0.8171,1.9515,0.7145,CERCEVELIK
87906.0,1156.064,446.5276,251.7033,88905.0,334.5525,0.826,0.9888,0.7095,0.8265,1.774,0.7492,CERCEVELIK
79189.0,1142.718,478.7956,211.6884,79869.0,317.532,0.897,0.9915,0.5659,0.7621,2.2618,0.6632,CERCEVELIK
92179.0,1124.433,417.3311,281.514,92814.0,342.5871,0.7382,0.9932,0.7461,0.9162,1.4825,0.8209,CERCEVELIK
77220.0,1170.052,498.061,198.7009,77949.0,313.5595,0.917,0.9906,0.6362,0.7088,2.5066,0.6296,URGUP_SIVRISI
70595.0,1028.377,406.0595,222.3746,71268.0,299.8072,0.8367,0.9906,0.662,0.8388,1.826,0.7383,CERCEVELIK
99598.0,1299.341,538.7757,237.4905,101123.0,356.1069,0.8976,0.9849,0.564,0.7413,2.2686,0.661,URGUP_SIVRISI
83523.0,1148.565,464.1115,229.9633,84320.0,326.1055,0.8686,0.9905,0.6844,0.7956,2.0182,0.7026,CERCEVELIK
71077.0,1136.241,488.2891,186.0013,71792.0,300.8289,0.9246,0.99,0.5132,0.6918,2.6252,0.6161,URGUP_SIVRISI
112187.0,1370.865,573.4392,250.259,113096.0,377.943,0.8997,0.992,0.732,0.7502,2.2914,0.6591,URGUP_SIVRISI
96500.0,1180.348,447.5833,276.0815,97396.0,350.5248,0.7871,0.9908,0.7349,0.8704,1.6212,0.7831,CERCEVELIK
89694.0,1209.925,500.1757,229.962,90718.0,337.9378,0.888,0.9887,0.6151,0.7699,2.175,0.6756,URGUP_SIVRISI
77642.0,1179.49,504.8659,196.6279,78425.0,314.4151,0.921,0.99,0.6936,0.7013,2.5676,0.6228,URGUP_SIVRISI
76540.0,1141.584,482.8894,202.2106,77130.0,312.1758,0.9081,0.9924,0.5479,0.738,2.3881,0.6465,URGUP_SIVRISI
70284.0,1053.972,419.0631,215.1508,71389.0,299.1461,0.8581,0.9845,0.6901,0.7951,1.9478,0.7138,URGUP_SIVRISI
79094.0,1067.391,391.1249,257.9062,79802.0,317.3415,0.7518,0.9911,0.749,0.8724,1.5165,0.8114,CERCEVELIK
74545.0,1164.653,503.7119,191.1775,75354.0,308.0806,0.9252,0.9893,0.7047,0.6906,2.6348,0.6116,URGUP_SIVRISI
71920.0,1110.3,471.2533,194.7759,72537.0,302.6076,0.9106,0.9915,0.7586,0.7331,2.4195,0.6421,URGUP_SIVRISI
57677.0,1013.036,425.6812,173.5481,58331.0,270.992,0.9131,0.9888,0.7376,0.7063,2.4528,0.6366,URGUP_SIVRISI
76809.0,1106.815,450.0162,218.3582,78095.0,312.7239,0.8744,0.9835,0.747,0.7879,2.0609,0.6949,CERCEVELIK
98203.0,1231.365,504.1767,248.3704,98837.0,353.6042,0.8702,0.9936,0.7522,0.8139,2.0299,0.7013,URGUP_SIVRISI
71368.0,1053.506,427.3409,213.1792,72230.0,301.4441,0.8667,0.9881,0.7279,0.8081,2.0046,0.7054,CERCEVELIK
57933.0,904.075,334.1895,222.8754,58748.0,271.5927,0.7451,0.9861,0.7232,0.8907,1.4994,0.8127,CERCEVELIK
83667.0,1120.471,429.2619,248.9676,84635.0,326.3865,0.8146,0.9886,0.728,0.8375,1.7242,0.7603,CERCEVELIK
70505.0,1064.274,444.6687,202.2625,70982.0,299.616,0.8906,0.9933,0.5989,0.7822,2.1985,0.6738,URGUP_SIVRISI
96581.0,1191.024,455.9476,270.6351,97524.0,350.6719,0.8048,0.9903,0.7325,0.8556,1.6847,0.7691,CERCEVELIK
67977.0,986.403,379.36,228.8949,68475.0,294.1955,0.7975,0.9927,0.7494,0.8779,1.6574,0.7755,CERCEVELIK
88660.0,1171.153,473.4125,239.5984,89222.0,335.9843,0.8625,0.9937,0.7112,0.8123,1.9759,0.7097,URGUP_SIVRISI
96168.0,1293.681,545.6095,225.1099,97215.0,349.9213,0.9109,0.9892,0.5429,0.7221,2.4237,0.6413,URGUP_SIVRISI
102314.0,1251.75,500.8992,260.3758,103318.0,360.9297,0.8543,0.9903,0.6334,0.8206,1.9238,0.7206,URGUP_SIVRISI
94954.0,1210.977,474.3818,257.0043,96121.0,347.7056,0.8405,0.9879,0.7243,0.8137,1.8458,0.733,CERCEVELIK
51555.0,934.911,401.8321,164.7038,52013.0,256.2067,0.9121,0.9912,0.7187,0.7412,2.4397,0.6376,URGUP_SIVRISI
52975.0,947.474,403.8672,167.833,53437.0,259.7111,0.9096,0.9914,0.5427,0.7416,2.4064,0.6431,URGUP_SIVRISI
62922.0,974.831,374.2026,216.1344,63824.0,283.0455,0.8163,0.9859,0.7566,0.8321,1.7313,0.7564,CERCEVELIK
74327.0,1105.649,459.1853,206.7791,74986.0,307.6298,0.8929,0.9912,0.5751,0.7641,2.2207,0.6699,URGUP_SIVRISI
88750.0,1146.01,440.0256,257.7037,89450.0,336.1547,0.8106,0.9922,0.7262,0.8492,1.7075,0.7639,CERCEVELIK
73550.0,1076.886,433.8194,216.6902,74260.0,306.0176,0.8663,0.9904,0.7065,0.797,2.002,0.7054,CERCEVELIK
80412.0,1205.762,526.0404,195.1102,81149.0,319.9746,0.9287,0.9909,0.7336,0.695,2.6961,0.6083,URGUP_SIVRISI
77985.0,1129.177,464.0672,214.7612,78725.0,315.1088,0.8865,0.9906,0.734,0.7686,2.1609,0.679,URGUP_SIVRISI
97037.0,1293.859,548.9082,226.4816,97866.0,351.4987,0.9109,0.9915,0.5465,0.7284,2.4236,0.6404,URGUP_SIVRISI
100049.0,1248.437,494.8013,259.5424,101460.0,356.9122,0.8514,0.9861,0.6674,0.8067,1.9064,0.7213,CERCEVELIK
87843.0,1149.763,454.6367,248.0094,88895.0,334.4326,0.8381,0.9882,0.7319,0.835,1.8331,0.7356,CERCEVELIK
83188.0,1101.598,383.7482,278.4777,84738.0,325.4508,0.688,0.9817,0.714,0.8614,1.378,0.8481,CERCEVELIK
62146.0,953.709,373.0999,212.9458,62810.0,281.2948,0.8211,0.9894,0.7473,0.8586,1.7521,0.7539,CERCEVELIK
69949.0,1070.188,448.7094,199.2429,70727.0,298.4323,0.896,0.989,0.7161,0.7675,2.2521,0.6651,URGUP_SIVRISI
72940.0,1080.588,440.1881,212.9034,73668.0,304.7459,0.8753,0.9901,0.6008,0.785,2.0675,0.6923,CERCEVELIK
66642.0,1021.869,416.4739,204.2621,67266.0,291.2923,0.8715,0.9907,0.671,0.802,2.0389,0.6994,URGUP_SIVRISI
82487.0,1103.065,429.359,246.2547,83544.0,324.0767,0.8192,0.9873,0.73,0.8519,1.7436,0.7548,CERCEVELIK
79754.0,1132.588,459.8052,222.0332,80858.0,318.6627,0.8757,0.9863,0.6748,0.7813,2.0709,0.693,CERCEVELIK
87169.0,1142.486,438.4773,254.6321,87929.0,333.1471,0.8141,0.9914,0.7317,0.8392,1.722,0.7598,CERCEVELIK
103314.0,1385.858,600.1867,219.625,104289.0,362.6892,0.9306,0.9907,0.6208,0.676,2.7328,0.6043,URGUP_SIVRISI
68740.0,993.946,380.6954,230.89,69265.0,295.842,0.7951,0.9924,0.7481,0.8744,1.6488,0.7771,CERCEVELIK
58242.0,908.051,347.5851,214.0792,58711.0,272.316,0.7878,0.992,0.718,0.8876,1.6236,0.7835,CERCEVELIK
82425.0,1104.453,433.2877,243.2176,83167.0,323.9549,0.8276,0.9911,0.7254,0.8491,1.7815,0.7477,CERCEVELIK
70023.0,1023.404,391.8565,230.0101,70867.0,298.5901,0.8096,0.9881,0.7276,0.8401,1.7036,0.762,CERCEVELIK
91716.0,1291.052,554.9069,211.8775,92461.0,341.7257,0.9242,0.9919,0.6373,0.6915,2.619,0.6158,URGUP_SIVRISI
95428.0,1267.626,536.2348,227.154,96087.0,348.5724,0.9058,0.9931,0.7424,0.7463,2.3607,0.65,URGUP_SIVRISI
79688.0,1129.414,471.0184,216.1462,80409.0,318.5309,0.8885,0.991,0.778,0.785,2.1792,0.6763,URGUP_SIVRISI
72243.0,1081.761,439.2749,210.454,72987.0,303.2864,0.8778,0.9898,0.7484,0.7758,2.0873,0.6904,URGUP_SIVRISI
91840.0,1182.401,467.9164,250.394,92722.0,341.9566,0.8448,0.9905,0.6447,0.8255,1.8687,0.7308,CERCEVELIK
87449.0,1134.226,445.8312,250.4516,88155.0,333.6818,0.8273,0.992,0.7205,0.8542,1.7801,0.7484,CERCEVELIK
84534.0,1150.801,447.58,241.2236,85376.0,328.0732,0.8423,0.9901,0.7432,0.8021,1.8555,0.733,CERCEVELIK
108661.0,1361.128,575.5842,241.9614,109616.0,371.9563,0.9074,0.9913,0.7392,0.737,2.3788,0.6462,URGUP_SIVRISI
75307.0,1079.812,421.5085,228.3167,76138.0,309.6512,0.8406,0.9891,0.6739,0.8116,1.8462,0.7346,CERCEVELIK
73470.0,1048.552,419.0216,223.7531,74086.0,305.8511,0.8455,0.9917,0.7423,0.8397,1.8727,0.7299,CERCEVELIK
89233.0,1176.894,460.6576,247.5583,90502.0,337.0682,0.8433,0.986,0.7332,0.8096,1.8608,0.7317,URGUP_SIVRISI
82527.0,1124.691,450.3471,234.535,83174.0,324.1553,0.8537,0.9922,0.6348,0.8199,1.9202,0.7198,URGUP_SIVRISI
63612.0,1045.87,440.0601,185.2383,64489.0,284.5932,0.9071,0.9864,0.5636,0.7308,2.3756,0.6467,URGUP_SIVRISI
111384.0,1415.856,608.6775,234.2743,112407.0,376.588,0.923,0.9909,0.7477,0.6982,2.5981,0.6187,URGUP_SIVRISI
92713.0,1204.684,485.3214,244.3846,93717.0,343.578,0.864,0.9893,0.7466,0.8028,1.9859,0.7079,CERCEVELIK
77715.0,1059.272,403.2743,246.8762,78525.0,314.5629,0.7907,0.9897,0.7397,0.8704,1.6335,0.78,CERCEVELIK
65545.0,968.763,366.5976,228.9445,66306.0,288.8849,0.781,0.9885,0.6933,0.8776,1.6013,0.788,CERCEVELIK
65517.0,970.276,379.0583,220.5561,66006.0,288.8232,0.8133,0.9926,0.7536,0.8745,1.7186,0.7619,CERCEVELIK
72124.0,1112.703,468.287,196.6584,72877.0,303.0365,0.9075,0.9897,0.5432,0.732,2.3812,0.6471,URGUP_SIVRISI
99057.0,1264.881,511.9447,246.9981,99987.0,355.1384,0.8759,0.9907,0.6015,0.778,2.0727,0.6937,CERCEVELIK
80759.0,1134.33,451.4109,229.5633,82166.0,320.6642,0.861,0.9829,0.713,0.7887,1.9664,0.7104,CERCEVELIK
65386.0,1017.984,389.2751,217.0287,66640.0,288.5343,0.8302,0.9812,0.7471,0.7929,1.7937,0.7412,CERCEVELIK
84611.0,1140.264,462.2931,233.327,85284.0,328.2226,0.8633,0.9921,0.6839,0.8178,1.9813,0.71,CERCEVELIK
84038.0,1158.544,460.5551,233.4311,85052.0,327.1093,0.862,0.9881,0.709,0.7868,1.973,0.7103,CERCEVELIK
87080.0,1160.399,463.6087,241.0442,87925.0,332.977,0.8542,0.9904,0.7202,0.8127,1.9233,0.7182,CERCEVELIK
85309.0,1265.954,550.4167,200.7066,86486.0,329.5737,0.9311,0.9864,0.7082,0.6689,2.7424,0.5988,URGUP_SIVRISI
93799.0,1285.858,542.461,220.6602,94619.0,345.5844,0.9135,0.9913,0.6396,0.7129,2.4584,0.6371,URGUP_SIVRISI
61873.0,973.254,387.6402,204.9219,62570.0,280.6762,0.8488,0.9889,0.7289,0.8208,1.8916,0.7241,CERCEVELIK
94757.0,1238.452,513.2505,236.0666,95562.0,347.3447,0.8879,0.9916,0.6926,0.7764,2.1742,0.6768,URGUP_SIVRISI
58055.0,938.36,373.5688,198.7155,58730.0,271.8785,0.8468,0.9885,0.745,0.8285,1.8799,0.7278,URGUP_SIVRISI
71200.0,1031.469,407.4551,223.3727,71820.0,301.0891,0.8363,0.9914,0.6986,0.841,1.8241,0.739,CERCEVELIK
72684.0,1061.561,420.4868,221.3766,73535.0,304.2107,0.8502,0.9884,0.728,0.8105,1.8994,0.7235,CERCEVELIK
88983.0,1150.642,450.5133,252.6634,89593.0,336.5957,0.8279,0.9932,0.6984,0.8446,1.7831,0.7471,CERCEVELIK
99673.0,1283.027,537.8218,237.2805,100470.0,356.2409,0.8974,0.9921,0.7169,0.7609,2.2666,0.6624,URGUP_SIVRISI
99852.0,1253.105,505.2826,252.7822,100725.0,356.5607,0.8659,0.9913,0.7317,0.7991,1.9989,0.7057,CERCEVELIK
81489.0,1177.822,497.0192,209.5395,82259.0,322.1103,0.9068,0.9906,0.7245,0.7382,2.372,0.6481,URGUP_SIVRISI
68806.0,1030.201,419.4277,210.0487,69379.0,295.984,0.8656,0.9917,0.7426,0.8147,1.9968,0.7057,URGUP_SIVRISI
58469.0,1007.041,430.2003,173.8137,59077.0,272.8462,0.9147,0.9897,0.746,0.7245,2.4751,0.6342,URGUP_SIVRISI
118751.0,1468.224,629.723,240.9782,120036.0,388.8425,0.9239,0.9893,0.744,0.6922,2.6132,0.6175,URGUP_SIVRISI
96442.0,1227.022,493.2531,249.7571,97371.0,350.4194,0.8623,0.9905,0.7293,0.805,1.9749,0.7104,URGUP_SIVRISI
80926.0,1091.808,422.6966,245.293,81729.0,320.9956,0.8144,0.9902,0.715,0.8531,1.7232,0.7594,CERCEVELIK
69442.0,1047.339,427.1577,207.9671,70134.0,297.3488,0.8735,0.9901,0.6668,0.7955,2.054,0.6961,URGUP_SIVRISI
86421.0,1137.192,452.7063,243.6435,87110.0,331.7147,0.8428,0.9921,0.7531,0.8398,1.8581,0.7327,CERCEVELIK
74251.0,1028.813,399.1821,237.6701,74810.0,307.4725,0.8034,0.9925,0.7416,0.8815,1.6796,0.7703,CERCEVELIK
60387.0,1016.508,433.2884,178.2834,60938.0,277.2853,0.9114,0.991,0.6202,0.7344,2.4303,0.64,URGUP_SIVRISI
75409.0,1137.139,477.0655,203.9042,76303.0,309.8608,0.9041,0.9883,0.5823,0.7328,2.3397,0.6495,URGUP_SIVRISI
82106.0,1118.251,449.4076,232.938,82725.0,323.3274,0.8552,0.9925,0.7631,0.8251,1.9293,0.7195,CERCEVELIK
57159.0,937.849,374.3317,195.089,57693.0,269.7723,0.8535,0.9907,0.662,0.8166,1.9188,0.7207,URGUP_SIVRISI
88581.0,1198.677,482.075,235.5557,89909.0,335.8345,0.8725,0.9852,0.6207,0.7747,2.0465,0.6966,URGUP_SIVRISI
70729.0,1099.482,469.404,192.5229,71327.0,300.0916,0.912,0.9916,0.649,0.7352,2.4382,0.6393,URGUP_SIVRISI
57363.0,953.262,392.6565,186.7487,57918.0,270.2533,0.8797,0.9904,0.5895,0.7933,2.1026,0.6883,URGUP_SIVRISI
72792.0,1058.483,431.6865,215.1537,73492.0,304.4366,0.8669,0.9905,0.7589,0.8164,2.0064,0.7052,CERCEVELIK
60017.0,1022.36,439.8699,174.1165,60558.0,276.4345,0.9183,0.9911,0.5494,0.7216,2.5263,0.6284,URGUP_SIVRISI
75482.0,1050.829,388.6198,247.8359,76417.0,310.0108,0.7703,0.9878,0.7015,0.859,1.5681,0.7977,CERCEVELIK
67728.0,1067.78,427.9402,204.1123,68603.0,293.6562,0.8789,0.9872,0.6422,0.7465,2.0966,0.6862,CERCEVELIK
99590.0,1276.582,526.9714,242.4347,100465.0,356.0926,0.8879,0.9913,0.7443,0.7679,2.1737,0.6757,URGUP_SIVRISI
106564.0,1340.308,557.9613,244.3194,107892.0,368.3497,0.899,0.9877,0.5874,0.7454,2.2837,0.6602,URGUP_SIVRISI
101629.0,1271.363,525.8595,246.5552,102350.0,359.7194,0.8833,0.993,0.6435,0.7901,2.1328,0.6841,URGUP_SIVRISI
74428.0,1120.092,473.5977,200.3558,75046.0,307.8387,0.9061,0.9918,0.6637,0.7455,2.3638,0.65,URGUP_SIVRISI
65347.0,1061.524,454.2594,183.4582,65929.0,288.4482,0.9148,0.9912,0.7599,0.7287,2.4761,0.635,URGUP_SIVRISI
68462.0,1024.088,410.4505,213.526,68977.0,295.2432,0.854,0.9925,0.7246,0.8203,1.9223,0.7193,URGUP_SIVRISI
67157.0,1033.865,423.7104,202.5157,67798.0,292.4157,0.8784,0.9905,0.717,0.7895,2.0922,0.6901,CERCEVELIK
59905.0,938.394,364.1592,210.1456,60595.0,276.1764,0.8167,0.9886,0.753,0.8549,1.7329,0.7584,CERCEVELIK
88354.0,1211.18,485.5023,233.5975,89759.0,335.4039,0.8766,0.9843,0.5924,0.7569,2.0784,0.6908,CERCEVELIK
80286.0,1121.058,453.9591,226.7589,80997.0,319.7238,0.8663,0.9912,0.6955,0.8028,2.0019,0.7043,URGUP_SIVRISI
77691.0,1079.665,412.6364,240.9295,78673.0,314.5143,0.8118,0.9875,0.6841,0.8375,1.7127,0.7622,CERCEVELIK
74091.0,1072.728,421.2427,225.9795,75124.0,307.141,0.8439,0.9862,0.6373,0.8091,1.8641,0.7291,CERCEVELIK
65860.0,1039.462,427.8378,198.5372,66623.0,289.5782,0.8858,0.9885,0.5812,0.766,2.155,0.6768,URGUP_SIVRISI
97268.0,1267.072,518.7468,239.488,98334.0,351.9168,0.8871,0.9892,0.7327,0.7613,2.1661,0.6784,URGUP_SIVRISI
68860.0,1027.834,382.1779,232.072,69990.0,296.1001,0.7945,0.9839,0.7225,0.8191,1.6468,0.7748,CERCEVELIK
65832.0,985.634,382.8722,220.8535,66718.0,289.5167,0.8169,0.9867,0.7283,0.8516,1.7336,0.7562,CERCEVELIK
50670.0,914.547,389.9551,165.8306,51092.0,253.9981,0.9051,0.9917,0.7727,0.7613,2.3515,0.6514,URGUP_SIVRISI
77054.0,1096.298,439.6744,224.2773,77705.0,313.2223,0.8601,0.9916,0.6283,0.8057,1.9604,0.7124,CERCEVELIK
78351.0,1106.408,437.9891,228.2666,79359.0,315.8474,0.8535,0.9873,0.7448,0.8043,1.9188,0.7211,CERCEVELIK
86455.0,1161.071,463.0833,238.1565,87340.0,331.7799,0.8576,0.9899,0.6824,0.8059,1.9444,0.7165,CERCEVELIK
72140.0,1178.246,516.2589,184.5502,75406.0,303.0701,0.9339,0.9567,0.5163,0.653,2.7974,0.5871,URGUP_SIVRISI
74744.0,1052.625,417.3302,228.8987,75366.0,308.4915,0.8362,0.9917,0.7228,0.8477,1.8232,0.7392,CERCEVELIK
78249.0,1094.307,422.0653,239.7967,79377.0,315.6418,0.8229,0.9858,0.6689,0.8211,1.7601,0.7479,CERCEVELIK
81788.0,1105.997,437.0912,239.0489,82515.0,322.7007,0.8372,0.9912,0.7547,0.8402,1.8285,0.7383,CERCEVELIK
